OG0001122	oasisia	.	.	.	OALVG00000004971.1	NO HIT
OG0022819	oasisia	GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0030154^biological_process^cell differentiation`GO:0007275^biological_process^multicellular organism development`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0007283^biological_process^spermatogenesis	GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0030154^biological_process^cell differentiation`GO:0007275^biological_process^multicellular organism development`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0007283^biological_process^spermatogenesis	GO:0005515^molecular_function^protein binding`GO:0003676^molecular_function^nucleic acid binding	OALVG00000029365.1	NEUROTROPHIN RECEPTOR-INTERACTING FACTOR 1-RELATED	K09228
OG0022821	oasisia	.	.	.	OALVG00000008081.1	NO HIT
OG0022835	oasisia	.	.	.	OALVG00000020407.1	C-TYPE LECTIN SUPERFAMILY MEMBER	
OG0022835	oasisia	.	.	.	OALVG00000020411.1	C-TYPE LECTIN DOMAIN-CONTAINING PROTEIN 180	
OG0022840	oasisia	GO:0005344^molecular_function^oxygen carrier activity	GO:0005344^molecular_function^oxygen carrier activity	.	OALVG00000001450.1	UNCHARACTERIZED	
OG0022848	oasisia	.	.	.	OALVG00000013414.1	GEO05078P1	
OG0022856	oasisia	GO:0005891^cellular_component^voltage-gated calcium channel complex`GO:0005245^molecular_function^voltage-gated calcium channel activity	GO:0005891^cellular_component^voltage-gated calcium channel complex`GO:0005245^molecular_function^voltage-gated calcium channel activity	.	OALVG00000020286.1	VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1	
OG0022862	oasisia	.	.	.	OALVG00000000208.1	SUBFAMILY NOT NAMED	
OG0022886	oasisia	.	.	GO:0003676^molecular_function^nucleic acid binding	OALVG00000000483.3	EUKARYOTIC TRANSLATION INITIATION FACTOR 4B/4H	
OG0022897	oasisia	.	.	.	OALVG00000009100.1	RBR-TYPE E3 UBIQUITIN TRANSFERASE	
OG0022900	oasisia	GO:0046872^molecular_function^metal ion binding`GO:0004784^molecular_function^superoxide dismutase activity	GO:0046872^molecular_function^metal ion binding`GO:0004784^molecular_function^superoxide dismutase activity	GO:0004784^molecular_function^superoxide dismutase activity`GO:0046872^molecular_function^metal ion binding`GO:0006801^biological_process^superoxide metabolic process`GO:0055114^biological_process^oxidation-reduction process	OALVG00000010550.1	37S RIBOSOMAL PROTEIN S26 MITOCHONDRIAL	K04564
OG0022904	oasisia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0005308^molecular_function^creatine transmembrane transporter activity`GO:0008028^molecular_function^monocarboxylic acid transmembrane transporter activity`GO:0015293^molecular_function^symporter activity`GO:0015881^biological_process^creatine transmembrane transport`GO:0015718^biological_process^monocarboxylic acid transport	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0005308^molecular_function^creatine transmembrane transporter activity`GO:0008028^molecular_function^monocarboxylic acid transmembrane transporter activity`GO:0015293^molecular_function^symporter activity`GO:0015881^biological_process^creatine transmembrane transport`GO:0015718^biological_process^monocarboxylic acid transport	GO:0055085^biological_process^transmembrane transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000006641.1	MONOCARBOXYLATE TRANSPORTER	K08190
OG0022918	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0005856^cellular_component^cytoskeleton`GO:0005829^cellular_component^cytosol`GO:0030175^cellular_component^filopodium`GO:0005794^cellular_component^Golgi apparatus`GO:0030027^cellular_component^lamellipodium`GO:0001726^cellular_component^ruffle`GO:0003779^molecular_function^actin binding`GO:0005085^molecular_function^guanyl-nucleotide exchange factor activity`GO:0046872^molecular_function^metal ion binding`GO:0031267^molecular_function^small GTPase binding`GO:0030036^biological_process^actin cytoskeleton organization`GO:0007010^biological_process^cytoskeleton organization`GO:0046847^biological_process^filopodium assembly`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0008360^biological_process^regulation of cell shape`GO:0043087^biological_process^regulation of GTPase activity`GO:0051056^biological_process^regulation of small GTPase mediated signal transduction	GO:0005737^cellular_component^cytoplasm`GO:0005856^cellular_component^cytoskeleton`GO:0005829^cellular_component^cytosol`GO:0030175^cellular_component^filopodium`GO:0005794^cellular_component^Golgi apparatus`GO:0030027^cellular_component^lamellipodium`GO:0001726^cellular_component^ruffle`GO:0003779^molecular_function^actin binding`GO:0005085^molecular_function^guanyl-nucleotide exchange factor activity`GO:0046872^molecular_function^metal ion binding`GO:0031267^molecular_function^small GTPase binding`GO:0030036^biological_process^actin cytoskeleton organization`GO:0007010^biological_process^cytoskeleton organization`GO:0046847^biological_process^filopodium assembly`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0008360^biological_process^regulation of cell shape`GO:0043087^biological_process^regulation of GTPase activity`GO:0051056^biological_process^regulation of small GTPase mediated signal transduction	GO:0035023^biological_process^regulation of Rho protein signal transduction`GO:0046872^molecular_function^metal ion binding	OALVG00000020072.1	PROTEIN CBR-EXC-5	K05723
OG0022919	oasisia	.	.	.	OALVG00000020073.1	WEB FAMILY PROTEIN CHLOROPLASTIC-RELATED	
OG0022929	oasisia	.	.	.	OALVG00000004408.1	NO HIT
OG0022930	oasisia	.	.	.	OALVG00000028964.1	FORMIN-J	
OG0022935	oasisia	.	.	.	OALVG00000034574.1	ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN	
OG0022952	oasisia	.	.	.	OALVG00000012607.1	NO HIT
OG0022953	oasisia	GO:0030054^cellular_component^cell junction`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007155^biological_process^cell adhesion	GO:0030054^cellular_component^cell junction`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007155^biological_process^cell adhesion	.	OALVG00000020837.2	NECTIN-RELATED	K06780
OG0022954	oasisia	GO:0009986^cellular_component^cell surface`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0097730^cellular_component^non-motile cilium`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0000902^biological_process^cell morphogenesis`GO:0042052^biological_process^rhabdomere development`GO:0010378^biological_process^temperature compensation of the circadian clock	GO:0009986^cellular_component^cell surface`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0097730^cellular_component^non-motile cilium`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0000902^biological_process^cell morphogenesis`GO:0042052^biological_process^rhabdomere development`GO:0010378^biological_process^temperature compensation of the circadian clock	.	OALVG00000003932.1	NOTCH LIGAND FAMILY MEMBER	K16669
OG0022958	oasisia	.	.	.	OALVG00000027368.1	MYOSIN HEAVY CHAIN-LIKE PROTEIN	
OG0022960	oasisia	.	.	.	OALVG00000003854.1	NO HIT
OG0022970	oasisia	.	.	.	OALVG00000035014.1	PUCKERED ISOFORM A	
OG0022975	oasisia	.	.	.	OALVG00000003182.1	SUBFAMILY NOT NAMED	
OG0022980	oasisia	.	.	.	OALVG00000028490.1	NO HIT
OG0022990	oasisia	GO:0034703^cellular_component^cation channel complex`GO:0070062^cellular_component^extracellular exosome`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005262^molecular_function^calcium channel activity`GO:0030246^molecular_function^carbohydrate binding`GO:0006812^biological_process^cation transport`GO:0071468^biological_process^cellular response to acidic pH`GO:0001581^biological_process^detection of chemical stimulus involved in sensory perception of sour taste`GO:0050982^biological_process^detection of mechanical stimulus`GO:0001822^biological_process^kidney development`GO:0050915^biological_process^sensory perception of sour taste	GO:0034703^cellular_component^cation channel complex`GO:0070062^cellular_component^extracellular exosome`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005262^molecular_function^calcium channel activity`GO:0030246^molecular_function^carbohydrate binding`GO:0006812^biological_process^cation transport`GO:0071468^biological_process^cellular response to acidic pH`GO:0001581^biological_process^detection of chemical stimulus involved in sensory perception of sour taste`GO:0050982^biological_process^detection of mechanical stimulus`GO:0001822^biological_process^kidney development`GO:0050915^biological_process^sensory perception of sour taste	GO:0005515^molecular_function^protein binding	OALVG00000005554.1	LOCATION OF VULVA DEFECTIVE 1	K04988
OG0022991	oasisia	.	.	.	OALVG00000012218.1	NO HIT
OG0022993	oasisia	.	.	.	OALVG00000023645.1	NO HIT
OG0022994	oasisia	.	.	.	OALVG00000023644.1	DEHYDROGENASE PUTATIVE (AFU_ORTHOLOGUE AFUA_8G05805)-RELATED	
OG0023005	oasisia	.	.	.	OALVG00000017621.1	NO HIT
OG0023006	oasisia	.	.	.	OALVG00000031997.1	PROLINE-RICH PROTEIN 11	
OG0023007	oasisia	.	.	.	OALVG00000009543.1	NO HIT
OG0023007	oasisia	.	.	.	OALVG00000009546.1	32 KDA HEAT SHOCK PROTEIN	
OG0023009	oasisia	GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0005524^molecular_function^ATP binding`GO:0005525^molecular_function^GTP binding`GO:0004383^molecular_function^guanylate cyclase activity`GO:0042562^molecular_function^hormone binding`GO:0042802^molecular_function^identical protein binding`GO:0016941^molecular_function^natriuretic peptide receptor activity`GO:0017046^molecular_function^peptide hormone binding`GO:0001653^molecular_function^peptide receptor activity`GO:0004672^molecular_function^protein kinase activity`GO:0060348^biological_process^bone development`GO:0097011^biological_process^cellular response to granulocyte macrophage colony-stimulating factor stimulus`GO:0006182^biological_process^cGMP biosynthetic process`GO:0019934^biological_process^cGMP-mediated signaling`GO:0051447^biological_process^negative regulation of meiotic cell cycle`GO:1900194^biological_process^negative regulation of oocyte maturation`GO:0001503^biological_process^ossification`GO:0010753^biological_process^positive regulation of cGMP-mediated signaling`GO:0007168^biological_process^receptor guanylyl cyclase signaling pathway`GO:0022414^biological_process^reproductive process`GO:0007165^biological_process^signal transduction	GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0005524^molecular_function^ATP binding`GO:0005525^molecular_function^GTP binding`GO:0004383^molecular_function^guanylate cyclase activity`GO:0042562^molecular_function^hormone binding`GO:0042802^molecular_function^identical protein binding`GO:0016941^molecular_function^natriuretic peptide receptor activity`GO:0017046^molecular_function^peptide hormone binding`GO:0001653^molecular_function^peptide receptor activity`GO:0004672^molecular_function^protein kinase activity`GO:0060348^biological_process^bone development`GO:0097011^biological_process^cellular response to granulocyte macrophage colony-stimulating factor stimulus`GO:0006182^biological_process^cGMP biosynthetic process`GO:0019934^biological_process^cGMP-mediated signaling`GO:0051447^biological_process^negative regulation of meiotic cell cycle`GO:1900194^biological_process^negative regulation of oocyte maturation`GO:0001503^biological_process^ossification`GO:0010753^biological_process^positive regulation of cGMP-mediated signaling`GO:0007168^biological_process^receptor guanylyl cyclase signaling pathway`GO:0022414^biological_process^reproductive process`GO:0007165^biological_process^signal transduction	GO:0016849^molecular_function^phosphorus-oxygen lyase activity`GO:0009190^biological_process^cyclic nucleotide biosynthetic process`GO:0035556^biological_process^intracellular signal transduction	OALVG00000023394.1	FI12009P	
