Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0036552	riftia	GO:0031012^cellular_component^extracellular matrix`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0005540^molecular_function^hyaluronic acid binding`GO:0007155^biological_process^cell adhesion`GO:0007417^biological_process^central nervous system development`GO:0001501^biological_process^skeletal system development	GO:0031012^cellular_component^extracellular matrix`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0005540^molecular_function^hyaluronic acid binding`GO:0007155^biological_process^cell adhesion`GO:0007417^biological_process^central nervous system development`GO:0001501^biological_process^skeletal system development	.	RPACG00000019807.1	SUBFAMILY NOT NAMED	
OG0036552	riftia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	RPACG00000036144.1	SUBFAMILY NOT NAMED	
OG0036553	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	.	RPACG00000019858.1	SI:CH211-182P11.1-RELATED	K04988
OG0036553	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	GO:0016021^cellular_component^integral component of membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007160^biological_process^cell-matrix adhesion	.	RPACG00000019879.1	NO HIT
OG0036553	riftia	GO:0031225^cellular_component^anchored component of membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0070062^cellular_component^extracellular exosome`GO:0005576^cellular_component^extracellular region`GO:0005886^cellular_component^plasma membrane`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0007160^biological_process^cell-matrix adhesion`GO:0007605^biological_process^sensory perception of sound	GO:0031225^cellular_component^anchored component of membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0070062^cellular_component^extracellular exosome`GO:0005576^cellular_component^extracellular region`GO:0005886^cellular_component^plasma membrane`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0007160^biological_process^cell-matrix adhesion`GO:0007605^biological_process^sensory perception of sound	GO:0007160^biological_process^cell-matrix adhesion	RPACG00000035006.1	MUCIN 4-RELATED	K04988
OG0036554	riftia	.	.	.	RPACG00000020070.1	COILED-COIL DOMAIN-CONTAINING PROTEIN 7	
OG0036554	riftia	.	.	.	RPACG00000020072.1	NO HIT
OG0036554	riftia	.	.	.	RPACG00000036584.1	NO HIT
OG0036555	riftia	.	.	.	RPACG00000020136.1	SUBFAMILY NOT NAMED	
OG0036555	riftia	.	.	.	RPACG00000020137.1	STG PROTEIN	
OG0036555	riftia	.	.	.	RPACG00000020139.1	SUBFAMILY NOT NAMED	
OG0036556	riftia	.	.	.	RPACG00000020347.1	SUBFAMILY NOT NAMED	
OG0036556	riftia	.	.	.	RPACG00000020348.1	MEMBRANE-ANCHORED UBIQUITIN-FOLD PROTEIN 2	
OG0036556	riftia	.	.	.	RPACG00000020349.1	MEMBRANE-ANCHORED UBIQUITIN-FOLD PROTEIN 2	
OG0036557	riftia	.	.	.	RPACG00000020405.1	FATTY ACID-BINDING PROTEIN BRAIN	
OG0036557	riftia	.	.	.	RPACG00000020406.1	FATTY ACID-BINDING PROTEIN BRAIN	
OG0036557	riftia	.	.	.	RPACG00000020407.1	FATTY ACID-BINDING PROTEIN BRAIN	
OG0036558	riftia	.	.	.	RPACG00000021516.1	SPLICING FACTOR U2AF 65 KDA SUBUNIT	
OG0036558	riftia	.	.	.	RPACG00000021520.1	THO COMPLEX SUBUNIT 2	
OG0036558	riftia	.	.	.	RPACG00000021523.1	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 13	
OG0036559	riftia	.	.	.	RPACG00000021918.1	NO HIT
OG0036559	riftia	.	.	.	RPACG00000021919.1	NO HIT
OG0036559	riftia	.	.	.	RPACG00000021920.1	NO HIT
OG0036560	riftia	.	.	.	RPACG00000021980.1	NO HIT
OG0036560	riftia	.	.	.	RPACG00000021981.1	BNAA02G09420D PROTEIN	
OG0036560	riftia	.	.	.	RPACG00000021982.1	BNAA02G09420D PROTEIN	
OG0036561	riftia	GO:0005576^cellular_component^extracellular region`GO:0031091^cellular_component^platelet alpha granule`GO:0005507^molecular_function^copper ion binding`GO:0008015^biological_process^blood circulation`GO:0007596^biological_process^blood coagulation	GO:0005576^cellular_component^extracellular region`GO:0031091^cellular_component^platelet alpha granule`GO:0005507^molecular_function^copper ion binding`GO:0008015^biological_process^blood circulation`GO:0007596^biological_process^blood coagulation	.	RPACG00000022824.1	SUBFAMILY NOT NAMED	
OG0036561	riftia	GO:0005576^cellular_component^extracellular region`GO:0031091^cellular_component^platelet alpha granule`GO:0005507^molecular_function^copper ion binding`GO:0008015^biological_process^blood circulation`GO:0007596^biological_process^blood coagulation	GO:0005576^cellular_component^extracellular region`GO:0031091^cellular_component^platelet alpha granule`GO:0005507^molecular_function^copper ion binding`GO:0008015^biological_process^blood circulation`GO:0007596^biological_process^blood coagulation	.	RPACG00000022827.1	SUBFAMILY NOT NAMED	
OG0036561	riftia	GO:0005615^cellular_component^extracellular space	GO:0005615^cellular_component^extracellular space	.	RPACG00000022858.1	SUBFAMILY NOT NAMED	
OG0036562	riftia	.	.	.	RPACG00000023288.1	OLIGOPEPTIDE TRANSPORTER 1	
OG0036562	riftia	.	.	.	RPACG00000028448.1	SUBFAMILY NOT NAMED	
OG0036562	riftia	.	.	.	RPACG00000028449.1	SUBFAMILY NOT NAMED	
OG0036563	riftia	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	.	RPACG00000023319.1	HEMOGLOBIN SUBUNIT EPSILON-2	
OG0036563	riftia	.	.	.	RPACG00000023320.1	NO HIT
OG0036563	riftia	.	.	.	RPACG00000023321.1	NO HIT
OG0036564	riftia	.	.	.	RPACG00000023835.1	NO HIT
OG0036564	riftia	.	.	.	RPACG00000023836.1	SUBFAMILY NOT NAMED	
OG0036564	riftia	.	.	.	RPACG00000023837.1	SUBFAMILY NOT NAMED	
OG0036565	riftia	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0003676^molecular_function^nucleic acid binding	RPACG00000023886.1	ZINC FINGER PROTEIN	K09228
OG0036565	riftia	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0003676^molecular_function^nucleic acid binding	RPACG00000023889.1	ZINC FINGER PROTEIN 180	K09228
OG0036565	riftia	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005634^cellular_component^nucleus`GO:0001228^molecular_function^DNA-binding transcription activator activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0003676^molecular_function^nucleic acid binding	RPACG00000023890.1	ZINC FINGER PROTEIN 180	K09228
OG0036566	riftia	GO:0005737^cellular_component^cytoplasm`GO:0005854^cellular_component^nascent polypeptide-associated complex`GO:0005634^cellular_component^nucleus`GO:0051082^molecular_function^unfolded protein binding`GO:0006612^biological_process^protein targeting to membrane	GO:0005737^cellular_component^cytoplasm`GO:0005854^cellular_component^nascent polypeptide-associated complex`GO:0005634^cellular_component^nucleus`GO:0051082^molecular_function^unfolded protein binding`GO:0006612^biological_process^protein targeting to membrane	.	RPACG00000023898.1	SUBFAMILY NOT NAMED	K04659
OG0036566	riftia	GO:0005737^cellular_component^cytoplasm`GO:0005854^cellular_component^nascent polypeptide-associated complex`GO:0005634^cellular_component^nucleus`GO:0051082^molecular_function^unfolded protein binding`GO:0006612^biological_process^protein targeting to membrane	GO:0005737^cellular_component^cytoplasm`GO:0005854^cellular_component^nascent polypeptide-associated complex`GO:0005634^cellular_component^nucleus`GO:0051082^molecular_function^unfolded protein binding`GO:0006612^biological_process^protein targeting to membrane	.	RPACG00000023900.1	SUBFAMILY NOT NAMED	K04659
OG0036566	riftia	GO:0005737^cellular_component^cytoplasm`GO:0005854^cellular_component^nascent polypeptide-associated complex`GO:0005634^cellular_component^nucleus`GO:0051082^molecular_function^unfolded protein binding`GO:0006612^biological_process^protein targeting to membrane	GO:0005737^cellular_component^cytoplasm`GO:0005854^cellular_component^nascent polypeptide-associated complex`GO:0005634^cellular_component^nucleus`GO:0051082^molecular_function^unfolded protein binding`GO:0006612^biological_process^protein targeting to membrane	.	RPACG00000023901.1	FAMILY NOT NAMED	
OG0036567	riftia	.	.	.	RPACG00000024018.1	SUBFAMILY NOT NAMED	K04237
OG0036567	riftia	GO:0005576^cellular_component^extracellular region`GO:0042025^cellular_component^host cell nucleus`GO:0003677^molecular_function^DNA binding`GO:0034053^biological_process^modulation by symbiont of host defense-related programmed cell death`GO:0009405^biological_process^pathogenesis	GO:0005576^cellular_component^extracellular region`GO:0042025^cellular_component^host cell nucleus`GO:0003677^molecular_function^DNA binding`GO:0034053^biological_process^modulation by symbiont of host defense-related programmed cell death`GO:0009405^biological_process^pathogenesis	.	RPACG00000024019.1	NO HIT
OG0036567	riftia	.	.	.	RPACG00000024020.1	NO HIT
OG0036568	riftia	.	.	.	RPACG00000024079.1	ZINC-RIBBON RNA-BINDING PROTEIN INVOLVED IN TRANSLATION-RELATED	
OG0036568	riftia	.	.	.	RPACG00000024080.1	ZINC-RIBBON RNA-BINDING PROTEIN INVOLVED IN TRANSLATION-RELATED	
OG0036568	riftia	.	.	.	RPACG00000024081.1	ZINC-RIBBON RNA-BINDING PROTEIN INVOLVED IN TRANSLATION-RELATED	
OG0036569	riftia	.	.	.	RPACG00000024112.1	GUSTATORY RECEPTOR FAMILY	
OG0036569	riftia	.	.	.	RPACG00000024113.1	GUSTATORY RECEPTOR FAMILY	
OG0036569	riftia	.	.	.	RPACG00000024114.1	GUSTATORY RECEPTOR FAMILY	
OG0036570	riftia	.	.	.	RPACG00000024370.1	SUBFAMILY NOT NAMED	
OG0036570	riftia	.	.	.	RPACG00000024371.1	SUBFAMILY NOT NAMED	
OG0036570	riftia	.	.	.	RPACG00000024372.1	SUBFAMILY NOT NAMED	
OG0036571	riftia	.	.	.	RPACG00000024575.1	NO HIT
OG0036571	riftia	.	.	.	RPACG00000024576.1	NO HIT
OG0036571	riftia	.	.	.	RPACG00000024577.1	WRKY TRANSCRIPTION FACTOR 71-RELATED	
OG0036572	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0007154^biological_process^cell communication`GO:0016020^cellular_component^membrane`GO:0005509^molecular_function^calcium ion binding	RPACG00000024841.1	NOTCH HOMOLOG 2 N-TERMINAL-LIKE PROTEIN B	
OG0036572	riftia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0007154^biological_process^cell communication`GO:0016020^cellular_component^membrane`GO:0005509^molecular_function^calcium ion binding	RPACG00000024843.1	NOTCH HOMOLOG 2 N-TERMINAL-LIKE PROTEIN B	
OG0036572	riftia	GO:0016324^cellular_component^apical plasma membrane`GO:0005911^cellular_component^cell-cell junction`GO:0070062^cellular_component^extracellular exosome`GO:0030175^cellular_component^filopodium`GO:0005925^cellular_component^focal adhesion`GO:0005887^cellular_component^integral component of plasma membrane`GO:0030027^cellular_component^lamellipodium`GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007015^biological_process^actin filament organization`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0007155^biological_process^cell adhesion`GO:0016477^biological_process^cell migration`GO:0098609^biological_process^cell-cell adhesion`GO:0007267^biological_process^cell-cell signaling`GO:0003382^biological_process^epithelial cell morphogenesis`GO:0003412^biological_process^establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis`GO:0007163^biological_process^establishment or maintenance of cell polarity`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0002088^biological_process^lens development in camera-type eye	GO:0016324^cellular_component^apical plasma membrane`GO:0005911^cellular_component^cell-cell junction`GO:0070062^cellular_component^extracellular exosome`GO:0030175^cellular_component^filopodium`GO:0005925^cellular_component^focal adhesion`GO:0005887^cellular_component^integral component of plasma membrane`GO:0030027^cellular_component^lamellipodium`GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0007015^biological_process^actin filament organization`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0007155^biological_process^cell adhesion`GO:0016477^biological_process^cell migration`GO:0098609^biological_process^cell-cell adhesion`GO:0007267^biological_process^cell-cell signaling`GO:0003382^biological_process^epithelial cell morphogenesis`GO:0003412^biological_process^establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis`GO:0007163^biological_process^establishment or maintenance of cell polarity`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0002088^biological_process^lens development in camera-type eye	.	RPACG00000024846.1	CRUMBS FAMILY MEMBER	K02599
